event_id,user_id,event_type,event_timestamp
642,856,upgrade_click,2025-06-04 14:15:28
643,820,login,2025-06-04 18:54:00
644,116,signup,2025-04-02 11:05:50
645,966,login,2025-10-29 19:49:19
646,107,billing_page_view,2024-12-27 03:19:07
647,495,upgrade_click,2025-11-23 22:56:13
648,186,upgrade_click,2025-08-03 09:56:41
649,798,billing_page_view,2025-02-08 12:46:05
650,30,login,2025-11-24 23:47:20
651,495,signup,2025-10-23 13:38:02
652,909,upgrade_click,2025-10-28 17:26:49
653,48,feature_use,2025-03-10 14:20:05
654,671,signup,2025-05-21 01:49:11
655,722,billing_page_view,2025-12-18 21:49:43
656,742,login,2025-09-24 20:35:28
657,979,feature_use,2025-12-24 01:42:03
658,532,billing_page_view,2025-11-29 07:20:59
659,98,login,2025-10-13 04:52:11
660,494,upgrade_click,2025-12-15 18:49:38
661,153,billing_page_view,2025-07-26 16:17:27
662,56,login,2025-10-16 03:08:04
663,518,upgrade_click,2025-06-13 12:10:47
664,891,signup,2025-11-10 01:25:08
665,770,feature_use,2025-06-12 20:58:56
666,247,feature_use,2025-08-30 06:04:54
667,52,login,2025-09-12 17:50:51
668,564,upgrade_click,2025-12-13 18:17:22
669,837,signup,2024-10-15 12:43:03
670,471,billing_page_view,2024-12-27 00:16:50
671,459,upgrade_click,2025-07-08 04:24:16
672,458,signup,2025-06-30 11:48:50
673,510,signup,2024-12-14 19:14:26
674,414,signup,2025-05-31 03:16:25
675,571,signup,2025-08-02 11:56:36
676,846,billing_page_view,2025-06-24 07:12:28
677,987,billing_page_view,2025-07-09 14:07:02
678,576,upgrade_click,2025-02-15 15:59:12
679,974,feature_use,2025-05-04 08:59:29
680,846,login,2025-06-10 01:52:53
681,865,feature_use,2025-07-30 11:52:26
682,574,billing_page_view,2025-12-06 08:16:53
683,485,feature_use,2025-10-06 15:28:28
684,734,signup,2025-06-20 17:54:29
685,100,login,2025-12-17 18:44:59
686,3,feature_use,2025-03-14 03:21:28
687,850,feature_use,2025-12-25 09:08:03
688,561,signup,2025-09-21 09:49:17
689,47,upgrade_click,2025-02-27 12:04:40
690,144,upgrade_click,2025-10-27 08:10:58
691,110,billing_page_view,2025-11-16 16:32:13
692,201,signup,2025-12-17 13:15:07
693,953,upgrade_click,2025-12-27 16:26:21
694,221,login,2025-12-10 08:59:39
695,734,signup,2025-05-07 05:46:08
696,776,signup,2024-12-24 22:17:14
697,949,billing_page_view,2025-12-14 22:13:44
698,127,upgrade_click,2025-12-22 23:13:43
699,469,billing_page_view,2025-08-28 10:31:20
700,980,login,2025-05-12 14:55:26
701,987,signup,2025-12-07 10:50:23
702,544,signup,2025-08-29 20:01:20
703,567,billing_page_view,2025-08-03 02:05:06
704,495,login,2025-10-31 10:00:21
705,709,login,2025-10-04 09:02:07
706,749,login,2025-12-20 03:39:23
707,107,billing_page_view,2024-12-04 21:45:48
708,621,feature_use,2025-11-18 19:19:18
709,517,upgrade_click,2025-01-13 18:37:52
710,624,feature_use,2025-11-07 04:52:35
711,408,feature_use,2025-10-24 03:40:32
712,464,login,2025-10-18 13:15:00
713,142,billing_page_view,2024-11-23 14:07:59
714,717,billing_page_view,2025-12-16 07:41:16
715,307,feature_use,2025-12-01 17:55:18
716,729,billing_page_view,2025-09-15 07:17:42
717,648,login,2025-01-01 19:33:32
718,215,feature_use,2025-06-06 16:47:39
719,944,login,2025-12-11 05:57:16
720,728,login,2025-08-27 22:29:18
721,516,feature_use,2025-11-07 16:23:13
722,728,feature_use,2024-07-08 15:18:35
723,576,billing_page_view,2025-09-16 02:44:39
724,585,upgrade_click,2025-12-26 02:21:18
725,691,billing_page_view,2025-10-04 21:17:00
726,293,upgrade_click,2025-12-27 12:42:33
727,828,billing_page_view,2025-12-26 01:51:35
728,110,upgrade_click,2025-10-25 10:53:18
729,149,signup,2024-11-11 05:12:11
730,205,login,2025-10-20 22:06:16
731,294,feature_use,2025-12-29 09:39:34
732,150,feature_use,2025-05-21 02:11:16
733,209,billing_page_view,2025-12-26 04:00:04
734,34,upgrade_click,2025-08-12 14:19:30
735,105,billing_page_view,2025-06-07 13:06:03
736,886,billing_page_view,2025-08-12 13:20:53
737,399,billing_page_view,2025-07-25 06:33:01
738,804,signup,2025-06-30 09:58:23
739,949,upgrade_click,2025-09-08 04:36:28
740,427,feature_use,2025-12-27 03:06:29
741,990,signup,2025-10-03 10:44:11
742,762,login,2025-05-11 14:40:08
743,636,upgrade_click,2025-12-29 02:08:30
744,850,feature_use,2025-12-15 11:23:29
745,774,billing_page_view,2025-09-12 12:08:55
746,757,login,2025-08-13 15:56:54
747,795,login,2025-11-15 12:41:34
748,302,login,2025-07-22 14:30:59
749,700,login,2024-06-16 20:12:09
750,986,billing_page_view,2024-05-19 23:46:33
751,123,signup,2025-04-02 23:29:04
752,439,billing_page_view,2025-05-12 09:30:52
753,271,login,2025-06-08 12:18:28
754,599,signup,2025-03-30 01:50:44
755,339,login,2025-06-23 05:02:46
756,41,feature_use,2025-12-05 11:04:38
757,612,billing_page_view,2024-08-02 12:00:50
758,864,upgrade_click,2025-08-13 22:57:58
759,809,billing_page_view,2025-09-21 09:44:11
760,367,feature_use,2025-12-25 10:36:50
761,539,login,2025-07-10 10:11:40
762,534,billing_page_view,2024-10-21 22:54:05
763,164,billing_page_view,2025-12-30 15:08:36
764,550,signup,2025-03-25 08:14:21
765,358,login,2025-01-13 19:25:51
766,680,feature_use,2025-04-24 18:45:25
767,370,login,2025-02-21 00:37:21
768,974,billing_page_view,2025-10-11 07:15:34
769,544,billing_page_view,2025-02-07 19:58:46
770,844,signup,2025-12-20 02:23:40
771,118,feature_use,2025-12-26 13:55:00
772,457,billing_page_view,2025-12-01 16:01:32
773,941,login,2025-12-26 01:50:07
774,982,feature_use,2024-07-18 23:21:56
775,391,signup,2025-12-18 05:10:59
776,396,billing_page_view,2025-11-16 21:53:57
777,742,signup,2025-02-17 16:18:52
778,934,feature_use,2025-09-23 17:33:26
779,527,upgrade_click,2025-12-28 08:21:35
780,499,feature_use,2025-04-26 00:43:37
781,920,login,2025-10-28 01:21:57
782,329,signup,2025-11-22 21:27:41
783,971,login,2025-10-18 07:35:40
784,995,billing_page_view,2025-12-22 11:08:39
785,8,signup,2025-05-21 22:52:46
786,216,login,2025-07-23 15:57:08
787,886,upgrade_click,2025-11-10 02:13:10
788,856,login,2024-10-28 17:20:10
789,551,upgrade_click,2025-11-16 22:02:17
790,663,login,2025-09-16 00:06:21
791,25,feature_use,2025-11-02 08:17:21
792,39,signup,2025-08-17 23:52:37
793,56,feature_use,2025-11-01 06:45:06
794,572,billing_page_view,2024-06-21 17:08:08
795,842,feature_use,2025-08-24 04:54:19
796,418,upgrade_click,2025-08-29 16:43:33
797,646,upgrade_click,2025-05-20 01:43:43
798,324,upgrade_click,2025-07-03 06:43:03
799,690,billing_page_view,2024-11-15 21:22:45
800,7,billing_page_view,2025-11-09 04:59:11
801,65,billing_page_view,2025-12-07 09:30:57
802,47,feature_use,2024-12-18 09:09:55
803,951,signup,2025-07-12 13:33:36
804,297,billing_page_view,2025-04-13 01:35:03
805,89,upgrade_click,2024-09-22 15:51:55
806,391,signup,2025-07-15 10:43:20
807,486,billing_page_view,2025-02-12 17:02:25
808,226,upgrade_click,2024-10-02 22:20:04
809,816,feature_use,2025-12-30 23:37:48
810,984,feature_use,2025-07-04 22:52:52
811,694,signup,2025-11-10 21:49:42
812,567,login,2025-09-19 13:37:30
813,127,signup,2025-10-13 01:20:18
814,587,upgrade_click,2025-12-21 11:34:35
815,551,signup,2025-09-17 15:18:25
816,313,feature_use,2025-03-06 13:50:05
817,217,billing_page_view,2025-07-31 12:26:14
818,146,login,2024-08-11 00:24:24
819,227,feature_use,2025-09-08 13:47:03
820,199,login,2024-08-13 00:43:08
821,688,billing_page_view,2025-11-13 02:44:37
822,873,billing_page_view,2025-07-02 13:28:04
823,473,billing_page_view,2025-10-21 17:36:14
824,75,signup,2024-10-01 18:09:30
825,257,login,2025-09-18 01:39:22
826,744,upgrade_click,2025-12-03 11:32:37
827,975,feature_use,2025-01-22 23:30:30
828,132,login,2025-12-07 08:27:50
829,103,billing_page_view,2025-09-16 17:40:14
830,72,feature_use,2025-08-19 03:32:14
831,498,feature_use,2025-10-02 12:09:44
832,632,feature_use,2025-12-26 00:33:54
833,711,login,2025-09-20 20:51:30
834,580,feature_use,2025-09-06 03:32:08
835,828,upgrade_click,2025-12-27 22:04:09
836,173,feature_use,2025-06-18 21:02:11
837,253,login,2025-12-08 13:26:29
838,730,upgrade_click,2025-11-30 15:47:36
839,284,login,2025-10-16 14:39:08
840,696,upgrade_click,2025-08-28 18:23:26
841,474,feature_use,2025-05-20 22:04:27
842,794,upgrade_click,2025-09-05 07:36:06
843,565,login,2024-09-13 12:47:14
844,662,signup,2025-10-05 14:10:46
845,862,login,2024-08-15 23:03:36
846,913,login,2025-10-11 08:34:04
847,270,signup,2025-12-25 10:33:56
848,745,signup,2025-02-23 06:46:42
849,870,signup,2025-06-26 23:14:40
850,833,billing_page_view,2025-12-21 23:13:29
851,415,login,2025-12-27 15:26:31
852,929,billing_page_view,2024-07-31 11:19:23
853,267,billing_page_view,2025-09-22 03:00:08
854,484,login,2025-08-28 21:43:52
855,375,login,2025-12-28 09:09:42
856,913,feature_use,2025-11-19 22:57:16
857,138,billing_page_view,2025-01-29 22:39:25
858,523,upgrade_click,2025-09-05 14:00:44
859,373,signup,2025-11-07 12:16:08
860,679,billing_page_view,2025-01-16 13:03:39
861,701,billing_page_view,2024-06-04 19:32:52
862,144,login,2025-01-08 14:09:07
863,184,upgrade_click,2025-03-22 13:20:52
864,962,signup,2024-12-20 16:26:01
865,225,login,2025-12-21 16:08:39
866,65,feature_use,2025-10-20 15:59:48
867,240,login,2024-02-18 06:00:25
868,531,upgrade_click,2025-10-11 03:33:12
869,481,upgrade_click,2025-12-24 22:55:56
870,903,signup,2025-12-26 06:45:46
871,665,signup,2024-10-11 17:07:24
872,721,feature_use,2025-12-12 14:53:12
873,855,billing_page_view,2025-07-24 06:17:01
874,558,login,2025-06-15 20:33:20
875,386,upgrade_click,2025-11-04 22:20:51
876,375,signup,2025-12-29 13:35:12
877,530,upgrade_click,2024-11-01 09:54:38
878,997,billing_page_view,2025-06-08 13:34:17
879,416,feature_use,2025-10-25 01:14:52
880,499,billing_page_view,2025-10-13 05:35:30
881,7,login,2025-07-23 18:55:09
882,451,login,2025-01-17 15:06:58
883,79,feature_use,2025-03-27 15:44:40
884,217,login,2025-01-08 16:41:03
885,162,billing_page_view,2025-07-07 08:19:30
886,735,login,2024-07-09 21:50:06
887,425,feature_use,2025-12-23 18:10:09
888,738,upgrade_click,2025-03-22 00:23:35
889,692,upgrade_click,2025-09-01 21:45:06
890,216,login,2025-05-22 21:08:26
891,663,signup,2025-11-20 18:55:44
892,250,login,2024-10-01 12:16:07
893,588,login,2025-12-10 02:09:38
894,138,billing_page_view,2025-06-06 23:29:02
895,41,login,2025-12-25 18:44:31
896,58,feature_use,2025-09-16 07:12:25
897,945,billing_page_view,2025-01-30 20:08:34
898,982,billing_page_view,2025-04-28 22:15:12
899,993,signup,2025-11-30 21:10:35
900,900,feature_use,2025-12-29 10:40:00
901,970,login,2024-09-01 14:28:04
902,460,upgrade_click,2025-11-22 13:13:51
903,889,login,2025-06-15 02:56:59
904,225,billing_page_view,2025-12-17 22:34:41
905,147,billing_page_view,2025-02-28 06:33:58
906,676,feature_use,2025-12-14 04:31:24
907,172,feature_use,2025-07-17 11:49:13
908,945,billing_page_view,2025-08-31 05:17:46
909,605,login,2025-05-03 17:39:44
910,388,login,2024-11-23 09:31:49
911,112,login,2024-11-21 20:44:59
912,536,upgrade_click,2025-05-26 17:56:34
913,847,billing_page_view,2024-12-31 04:01:21
914,99,upgrade_click,2024-10-30 19:23:21
915,924,billing_page_view,2025-01-05 07:41:39
916,516,signup,2025-05-26 15:19:56
917,494,billing_page_view,2025-12-05 07:50:38
918,553,upgrade_click,2024-11-04 22:22:24
919,535,feature_use,2025-09-18 09:03:33
920,896,billing_page_view,2025-01-05 20:52:26
921,440,upgrade_click,2025-01-12 05:56:01
922,809,upgrade_click,2025-12-06 12:32:21
923,359,billing_page_view,2025-12-28 03:34:21
924,101,login,2025-09-25 11:41:50
925,261,login,2025-03-27 14:33:26
926,932,signup,2025-12-15 05:54:47
927,291,billing_page_view,2025-12-09 04:14:39
928,419,login,2025-08-09 01:27:29
929,6,signup,2025-07-27 19:29:32
930,592,signup,2025-12-04 22:25:54
931,533,upgrade_click,2024-09-26 14:06:24
932,671,feature_use,2025-02-25 13:16:55
933,419,signup,2025-08-29 08:17:58
934,159,billing_page_view,2025-05-18 22:33:00
935,260,billing_page_view,2024-07-30 23:02:20
936,434,feature_use,2025-10-31 07:06:29
937,627,upgrade_click,2025-05-12 00:24:37
938,774,upgrade_click,2025-04-16 02:33:45
939,566,billing_page_view,2025-10-29 18:52:30
940,495,feature_use,2025-06-25 09:47:14
941,573,upgrade_click,2025-12-08 18:04:27
942,260,billing_page_view,2024-09-04 04:25:40
943,353,upgrade_click,2025-12-16 04:00:14
944,754,signup,2025-07-05 14:53:30
945,766,upgrade_click,2024-08-05 11:14:51
946,802,signup,2024-12-23 16:04:46
947,220,upgrade_click,2025-12-27 16:15:47
948,805,billing_page_view,2025-11-14 17:14:04
949,629,signup,2025-10-10 10:05:30
950,165,signup,2025-12-19 18:40:38
951,824,login,2024-10-28 18:00:51
952,483,upgrade_click,2025-08-24 05:23:09
953,91,feature_use,2024-07-16 18:32:46
954,228,signup,2025-07-03 00:52:04
955,624,upgrade_click,2025-09-27 07:57:09
956,954,upgrade_click,2025-12-30 23:41:07
957,629,billing_page_view,2025-09-08 15:59:34
958,294,signup,2025-11-26 00:50:52
959,969,login,2025-12-19 21:06:24
960,656,upgrade_click,2025-11-12 23:50:50
961,11,billing_page_view,2025-01-07 16:05:43
962,293,signup,2025-08-22 19:35:04
963,803,billing_page_view,2025-11-13 13:18:06
964,716,billing_page_view,2025-11-15 11:49:56
965,174,feature_use,2024-12-28 00:13:41
966,245,signup,2025-08-29 18:26:29
967,1000,signup,2025-02-18 06:58:59
968,283,upgrade_click,2025-11-19 09:32:20
969,362,upgrade_click,2025-11-12 00:51:04
970,416,billing_page_view,2025-08-26 19:01:41
971,16,signup,2024-11-27 07:07:00
972,563,billing_page_view,2025-05-31 11:40:27
973,937,feature_use,2025-07-21 18:38:52
974,356,login,2025-08-13 09:14:23
975,621,login,2025-12-20 00:20:35
976,466,billing_page_view,2025-11-19 21:08:49
977,5,login,2025-07-13 09:41:54
978,417,signup,2025-03-26 04:57:43
979,573,billing_page_view,2025-09-06 01:20:35
980,302,signup,2025-04-29 01:25:24
981,823,feature_use,2025-08-12 16:21:26
982,898,billing_page_view,2025-10-27 10:48:41
983,257,upgrade_click,2025-11-23 23:27:05
984,577,login,2025-12-17 15:30:52
985,776,upgrade_click,2024-10-27 19:44:07
986,698,billing_page_view,2025-11-30 22:13:32
987,883,upgrade_click,2025-09-19 07:27:48
988,120,signup,2025-03-21 06:06:31
989,392,login,2025-11-15 01:04:40
990,694,feature_use,2025-09-16 07:06:15
991,423,billing_page_view,2025-07-06 06:11:29
992,549,feature_use,2024-01-14 13:15:12
993,255,signup,2025-08-19 18:51:59
994,409,feature_use,2025-10-20 06:38:21
995,78,login,2025-04-30 17:35:21
996,488,feature_use,2025-05-27 21:30:22
997,224,feature_use,2025-10-02 19:23:21
998,188,upgrade_click,2025-08-07 20:29:22
999,755,login,2024-12-11 02:03:14
1000,754,feature_use,2025-08-15 00:07:48
1001,212,login,2024-12-26 00:44:17
1002,855,billing_page_view,2025-07-18 23:19:48
1003,365,signup,2025-10-30 03:29:45
1004,123,upgrade_click,2024-08-13 23:06:51
1005,629,billing_page_view,2024-04-22 03:28:27
1006,981,upgrade_click,2025-07-11 04:57:37
1007,381,feature_use,2025-12-13 12:31:12
1008,505,upgrade_click,2025-06-06 09:23:41
1009,188,feature_use,2025-12-10 12:06:38
1010,408,billing_page_view,2025-09-07 06:03:17
1011,132,billing_page_view,2025-08-09 12:20:55
1012,819,upgrade_click,2025-09-12 16:34:11
1013,963,signup,2025-12-24 03:01:12
1014,515,upgrade_click,2025-12-08 17:14:30
1015,882,login,2025-12-25 15:49:16
1016,469,billing_page_view,2024-07-06 11:49:31
1017,472,signup,2025-03-10 04:09:57
1018,13,upgrade_click,2025-01-13 16:42:33
1019,595,feature_use,2024-07-20 06:04:32
1020,371,feature_use,2025-08-10 23:00:41
1021,192,feature_use,2025-03-20 01:57:46
1022,243,upgrade_click,2025-02-05 06:08:00
1023,982,feature_use,2025-10-07 04:42:53
1024,375,upgrade_click,2025-12-27 02:47:03
1025,435,upgrade_click,2024-08-21 12:36:35
1026,718,feature_use,2025-12-02 07:05:19
1027,875,feature_use,2025-07-03 03:35:14
1028,462,billing_page_view,2025-07-01 20:41:20
1029,135,signup,2025-09-13 18:23:47
1030,739,login,2024-12-02 16:12:57
1031,569,upgrade_click,2025-10-09 22:17:07
1032,201,login,2025-12-16 12:57:36
1033,485,signup,2025-12-14 18:44:48
1034,181,upgrade_click,2025-10-03 16:51:26
1035,138,billing_page_view,2025-12-28 19:46:02
1036,547,upgrade_click,2025-10-19 07:23:44
1037,308,billing_page_view,2024-11-05 22:29:42
1038,880,signup,2025-07-13 01:12:09
1039,408,login,2025-07-21 10:30:43
1040,62,feature_use,2025-11-23 11:02:15
1041,488,signup,2025-12-17 19:46:59
1042,461,feature_use,2025-09-29 23:13:30
1043,370,billing_page_view,2025-04-13 20:36:05
1044,571,feature_use,2024-12-19 04:09:09
1045,21,signup,2025-08-30 21:53:23
1046,360,billing_page_view,2025-12-27 02:33:27
1047,204,billing_page_view,2025-11-29 00:20:00
1048,666,billing_page_view,2025-12-02 04:40:40
1049,179,feature_use,2025-12-05 02:00:57
1050,364,billing_page_view,2025-07-22 12:07:19
1051,500,upgrade_click,2025-10-14 21:08:27
1052,911,upgrade_click,2025-03-16 10:48:39
1053,629,upgrade_click,2024-11-25 13:11:11
1054,647,login,2025-12-11 00:45:37
1055,656,upgrade_click,2025-09-13 00:41:13
1056,647,signup,2025-12-23 15:35:39
1057,82,feature_use,2025-04-25 21:56:40
1058,234,feature_use,2025-12-04 10:27:58
1059,669,feature_use,2025-09-19 13:49:08
1060,620,feature_use,2025-09-18 03:49:17
1061,909,feature_use,2025-11-10 18:45:12
1062,766,billing_page_view,2025-05-09 20:58:39
1063,989,upgrade_click,2025-07-25 17:59:20
1064,172,signup,2024-05-23 19:53:13
1065,129,feature_use,2025-09-01 02:53:02
1066,964,login,2024-11-01 04:30:53
1067,171,signup,2025-05-20 09:27:58
1068,98,upgrade_click,2024-12-30 13:10:35
1069,562,signup,2025-01-14 19:22:44
1070,790,billing_page_view,2025-08-10 04:25:29
1071,784,signup,2024-12-11 15:54:53
1072,269,login,2025-12-15 00:08:28
1073,87,feature_use,2025-09-23 19:15:36
1074,235,feature_use,2024-08-19 03:48:19
1075,454,login,2025-07-30 14:26:47
1076,135,signup,2025-08-22 06:10:54
1077,36,feature_use,2025-11-11 09:27:08
1078,882,upgrade_click,2025-12-16 21:26:36
1079,479,feature_use,2025-12-25 23:18:17
1080,562,login,2025-11-14 12:30:38
1081,993,login,2025-11-21 10:31:28
1082,606,upgrade_click,2025-10-28 01:53:18
1083,647,billing_page_view,2025-12-25 02:47:07
1084,656,feature_use,2025-11-28 07:13:43
1085,931,upgrade_click,2025-08-13 15:41:10
1086,553,signup,2025-04-29 09:58:51
1087,453,feature_use,2025-12-14 11:20:46
1088,423,login,2025-04-24 19:09:15
1089,311,signup,2025-04-12 02:23:14
1090,536,login,2025-12-09 23:36:51
1091,353,upgrade_click,2025-10-29 20:12:16
1092,548,upgrade_click,2024-08-18 11:02:31
1093,970,feature_use,2025-07-02 13:10:29
1094,10,feature_use,2025-05-20 07:53:44
1095,612,signup,2024-12-20 14:10:02
1096,562,login,2025-09-20 05:13:36
1097,422,upgrade_click,2025-09-11 09:29:26
1098,405,login,2025-02-25 02:24:04
1099,733,upgrade_click,2025-10-11 08:29:02
1100,226,signup,2025-01-09 06:18:27
1101,433,billing_page_view,2025-10-20 12:26:20
1102,783,feature_use,2025-11-11 03:35:21
1103,292,billing_page_view,2025-11-02 16:06:55
1104,829,upgrade_click,2024-10-29 19:12:20
1105,193,signup,2025-12-01 11:01:44
1106,187,feature_use,2025-03-26 01:25:41
1107,114,upgrade_click,2025-06-08 16:32:26
1108,633,feature_use,2025-02-20 16:11:34
1109,718,login,2025-12-25 12:52:03
1110,329,login,2025-10-05 21:11:40
1111,51,signup,2025-11-30 21:08:39
1112,191,feature_use,2024-09-10 10:30:57
1113,276,upgrade_click,2025-04-24 13:26:59
1114,745,login,2025-01-28 04:28:03
1115,93,signup,2024-09-16 00:56:51
1116,506,feature_use,2025-02-14 16:40:45
1117,431,upgrade_click,2025-03-12 00:12:37
1118,381,signup,2025-11-13 00:55:34
1119,339,login,2024-08-27 07:28:00
1120,58,upgrade_click,2025-10-05 17:59:48
1121,74,upgrade_click,2025-05-29 21:49:54
1122,186,feature_use,2025-02-21 15:21:43
1123,837,signup,2025-02-06 09:07:06
1124,125,login,2025-12-30 07:29:22
1125,395,login,2025-10-18 00:41:42
1126,756,login,2024-12-31 00:20:18
1127,472,billing_page_view,2024-09-18 23:32:49
1128,682,upgrade_click,2024-09-14 21:44:10
1129,399,feature_use,2025-08-23 05:04:12
1130,163,billing_page_view,2025-06-27 09:12:04
1131,534,feature_use,2024-12-02 20:52:58
1132,493,feature_use,2025-11-07 23:43:08
1133,204,signup,2025-10-17 23:42:35
1134,885,login,2025-10-28 22:02:44
1135,997,login,2025-04-26 20:34:10
1136,649,feature_use,2025-08-17 14:40:47
1137,16,feature_use,2025-02-11 23:49:23
1138,599,upgrade_click,2024-12-14 22:25:48
1139,809,signup,2025-05-16 09:45:24
1140,993,billing_page_view,2025-05-12 07:24:23
1141,803,billing_page_view,2025-10-17 03:41:15
1142,159,signup,2025-04-06 11:22:22
1143,255,upgrade_click,2025-07-25 14:55:41
